Commodity_Classification,Commodity,Classification,County,Market,Date,Year,Month,Year_Month,WeekofYear,Year_Week,SupplyVolume,Retail,Wholesale,Unit
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-08-03,2022,8,2022-08,31,2022-31,5000.0,80.0,53.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-03,2022,8,2022-08,31,2022-31,6300.0,85.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2022-08-04,2022,8,2022-08,31,2022-31,5000.0,70.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-08-04,2022,8,2022-08,31,2022-31,0.0,99.45,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-04,2022,8,2022-08,31,2022-31,5000.0,80.0,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-04,2022,8,2022-08,31,2022-31,900.0,85.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2022-08-04,2022,8,2022-08,31,2022-31,2000.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-08-05,2022,8,2022-08,31,2022-31,5000.0,100.0,90.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-05,2022,8,2022-08,31,2022-31,5000.0,80.0,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-05,2022,8,2022-08,31,2022-31,6300.0,85.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-08-08,2022,8,2022-08,32,2022-32,5000.0,80.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-08-08,2022,8,2022-08,32,2022-32,0.0,96.39,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-08-08,2022,8,2022-08,32,2022-32,5000.0,72.73,65.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2022-08-08,2022,8,2022-08,32,2022-32,3000.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-08,2022,8,2022-08,32,2022-32,9000.0,75.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-10,2022,8,2022-08,32,2022-32,2700.0,75.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-11,2022,8,2022-08,32,2022-32,5400.0,75.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kiambu,Wangige_Market,2022-08-12,2022,8,2022-08,32,2022-32,2000.0,100.0,71.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-08-12,2022,8,2022-08,32,2022-32,5000.0,80.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-08-15,2022,8,2022-08,33,2022-33,990.0,89.11,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-15,2022,8,2022-08,33,2022-33,4690.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2022-08-15,2022,8,2022-08,33,2022-33,4500.0,70.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-15,2022,8,2022-08,33,2022-33,6300.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-15,2022,8,2022-08,33,2022-33,6300.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-08-16,2022,8,2022-08,33,2022-33,5000.0,80.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2022-08-17,2022,8,2022-08,33,2022-33,4500.0,90.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-17,2022,8,2022-08,33,2022-33,4690.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-08-17,2022,8,2022-08,33,2022-33,4690.0,70.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-17,2022,8,2022-08,33,2022-33,8000.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kiambu,Wangige_Market,2022-08-18,2022,8,2022-08,33,2022-33,1800.0,100.0,71.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2022-08-18,2022,8,2022-08,33,2022-33,4750.0,70.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-18,2022,8,2022-08,33,2022-33,4690.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-08-19,2022,8,2022-08,33,2022-33,5000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-19,2022,8,2022-08,33,2022-33,4690.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-19,2022,8,2022-08,33,2022-33,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2022-08-22,2022,8,2022-08,34,2022-34,5000.0,70.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-08-22,2022,8,2022-08,34,2022-34,3600.0,91.74,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-22,2022,8,2022-08,34,2022-34,4500.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-22,2022,8,2022-08,34,2022-34,6300.0,75.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2022-08-22,2022,8,2022-08,34,2022-34,1400.0,70.0,58.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2022-08-23,2022,8,2022-08,34,2022-34,5000.0,80.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-08-23,2022,8,2022-08,34,2022-34,6000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-23,2022,8,2022-08,34,2022-34,4500.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-08-23,2022,8,2022-08,34,2022-34,4500.0,70.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-23,2022,8,2022-08,34,2022-34,6300.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2022-08-24,2022,8,2022-08,34,2022-34,5000.0,90.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-24,2022,8,2022-08,34,2022-34,4500.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-24,2022,8,2022-08,34,2022-34,8000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-08-25,2022,8,2022-08,34,2022-34,900.0,94.34,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-08-25,2022,8,2022-08,34,2022-34,4500.0,70.0,58.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-25,2022,8,2022-08,34,2022-34,4500.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2022-08-25,2022,8,2022-08,34,2022-34,3000.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-08-26,2022,8,2022-08,34,2022-34,5000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-26,2022,8,2022-08,34,2022-34,9000.0,60.0,40.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2022-08-29,2022,8,2022-08,35,2022-35,4500.0,70.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-08-29,2022,8,2022-08,35,2022-35,0.0,95.69,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-29,2022,8,2022-08,35,2022-35,5200.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2022-08-29,2022,8,2022-08,35,2022-35,18000.0,70.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-29,2022,8,2022-08,35,2022-35,7000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2022-08-30,2022,8,2022-08,35,2022-35,5000.0,80.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-08-30,2022,8,2022-08,35,2022-35,5000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-30,2022,8,2022-08,35,2022-35,5200.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-30,2022,8,2022-08,35,2022-35,6300.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2022-08-31,2022,8,2022-08,35,2022-35,4000.0,90.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Makupa_Majengo_Market,2022-08-31,2022,8,2022-08,35,2022-35,1800.0,75.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-08-31,2022,8,2022-08,35,2022-35,5200.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-08-31,2022,8,2022-08,35,2022-35,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-01,2022,9,2022-09,35,2022-35,0.0,94.12,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Makupa_Majengo_Market,2022-09-01,2022,9,2022-09,35,2022-35,450.0,80.0,65.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-01,2022,9,2022-09,35,2022-35,5200.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-01,2022,9,2022-09,35,2022-35,5200.0,80.0,62.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-01,2022,9,2022-09,35,2022-35,6300.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2022-09-02,2022,9,2022-09,35,2022-35,4500.0,100.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-02,2022,9,2022-09,35,2022-35,5000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-02,2022,9,2022-09,35,2022-35,5200.0,100.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-02,2022,9,2022-09,35,2022-35,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-05,2022,9,2022-09,36,2022-36,0.0,99.01,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2022-09-05,2022,9,2022-09,36,2022-36,1000.0,60.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-05,2022,9,2022-09,36,2022-36,5000.0,75.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-05,2022,9,2022-09,36,2022-36,5000.0,75.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-06,2022,9,2022-09,36,2022-36,5000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-06,2022,9,2022-09,36,2022-36,4900.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-06,2022,9,2022-09,36,2022-36,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-07,2022,9,2022-09,36,2022-36,4900.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-07,2022,9,2022-09,36,2022-36,4900.0,75.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-07,2022,9,2022-09,36,2022-36,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-08,2022,9,2022-09,36,2022-36,0.0,95.24,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2022-09-08,2022,9,2022-09,36,2022-36,2500.0,75.0,65.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-08,2022,9,2022-09,36,2022-36,4900.0,90.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-08,2022,9,2022-09,36,2022-36,4900.0,75.0,62.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-08,2022,9,2022-09,36,2022-36,5000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-09,2022,9,2022-09,36,2022-36,5000.0,90.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-09,2022,9,2022-09,36,2022-36,4900.0,90.0,77.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-09,2022,9,2022-09,36,2022-36,9000.0,80.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-12,2022,9,2022-09,37,2022-37,0.0,84.46,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-12,2022,9,2022-09,37,2022-37,8000.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-12,2022,9,2022-09,37,2022-37,8000.0,75.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-12,2022,9,2022-09,37,2022-37,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2022-09-12,2022,9,2022-09,37,2022-37,18000.0,70.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-13,2022,9,2022-09,37,2022-37,5000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-14,2022,9,2022-09,37,2022-37,8000.0,75.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-14,2022,9,2022-09,37,2022-37,8000.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-14,2022,9,2022-09,37,2022-37,9000.0,75.0,50.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kiambu,Limuru_Rongai_Market,2022-09-15,2022,9,2022-09,37,2022-37,18000.0,80.0,61.665,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-15,2022,9,2022-09,37,2022-37,0.0,94.34,84.91,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2022-09-15,2022,9,2022-09,37,2022-37,5000.0,70.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-15,2022,9,2022-09,37,2022-37,8000.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-15,2022,9,2022-09,37,2022-37,8000.0,75.0,65.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-15,2022,9,2022-09,37,2022-37,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-16,2022,9,2022-09,37,2022-37,5000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2022-09-16,2022,9,2022-09,37,2022-37,5000.0,100.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-16,2022,9,2022-09,37,2022-37,8000.0,80.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-16,2022,9,2022-09,37,2022-37,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2022-09-16,2022,9,2022-09,37,2022-37,5000.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-19,2022,9,2022-09,38,2022-38,0.0,85.11,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-19,2022,9,2022-09,38,2022-38,6000.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-19,2022,9,2022-09,38,2022-38,6000.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2022-09-19,2022,9,2022-09,38,2022-38,4500.0,70.0,58.89,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-19,2022,9,2022-09,38,2022-38,6300.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-20,2022,9,2022-09,38,2022-38,5400.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-20,2022,9,2022-09,38,2022-38,6000.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-20,2022,9,2022-09,38,2022-38,6000.0,75.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-20,2022,9,2022-09,38,2022-38,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-21,2022,9,2022-09,38,2022-38,6000.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-21,2022,9,2022-09,38,2022-38,8000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-22,2022,9,2022-09,38,2022-38,0.0,86.21,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-22,2022,9,2022-09,38,2022-38,6000.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-22,2022,9,2022-09,38,2022-38,6000.0,75.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2022-09-22,2022,9,2022-09,38,2022-38,3000.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-22,2022,9,2022-09,38,2022-38,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-23,2022,9,2022-09,38,2022-38,6000.0,90.0,61.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-23,2022,9,2022-09,38,2022-38,6000.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-23,2022,9,2022-09,38,2022-38,6000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-23,2022,9,2022-09,38,2022-38,6300.0,70.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2022-09-26,2022,9,2022-09,39,2022-39,3500.0,80.0,72.22,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-26,2022,9,2022-09,39,2022-39,0.0,85.47,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2022-09-26,2022,9,2022-09,39,2022-39,1800.0,70.0,57.78,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2022-09-27,2022,9,2022-09,39,2022-39,3500.0,80.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-27,2022,9,2022-09,39,2022-39,6000.0,90.0,55.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-27,2022,9,2022-09,39,2022-39,6300.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-27,2022,9,2022-09,39,2022-39,9000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-28,2022,9,2022-09,39,2022-39,6300.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-09-28,2022,9,2022-09,39,2022-39,6300.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-09-29,2022,9,2022-09,39,2022-39,0.0,85.11,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Mombasa,Makupa_Majengo_Market,2022-09-29,2022,9,2022-09,39,2022-39,900.0,75.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-29,2022,9,2022-09,39,2022-39,6300.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-29,2022,9,2022-09,39,2022-39,6300.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-29,2022,9,2022-09,39,2022-39,6300.0,80.0,65.56,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-09-30,2022,9,2022-09,39,2022-39,5000.0,100.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-09-30,2022,9,2022-09,39,2022-39,6300.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-09-30,2022,9,2022-09,39,2022-39,6300.0,80.0,63.33,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-10-03,2022,10,2022-10,40,2022-40,0.0,84.75,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-10-03,2022,10,2022-10,40,2022-40,3600.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Kangemi_Market,2022-10-03,2022,10,2022-10,40,2022-40,3600.0,70.0,64.44,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Mois_Bridge_Market,2022-10-03,2022,10,2022-10,40,2022-40,900.0,70.0,50.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-10-03,2022,10,2022-10,40,2022-40,6300.0,65.0,50.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2022-10-04,2022,10,2022-10,40,2022-40,6000.0,90.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-10-04,2022,10,2022-10,40,2022-40,3600.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kiambu,Limuru_Rongai_Market,2022-10-05,2022,10,2022-10,40,2022-40,18000.0,80.0,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-10-05,2022,10,2022-10,40,2022-40,3600.0,80.0,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Cheptiret_Uasin_Gishu_Market,2022-10-05,2022,10,2022-10,40,2022-40,2000.0,90.0,75.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Uasin-Gishu,Eldoret_Main_Market,2022-10-05,2022,10,2022-10,40,2022-40,5000.0,75.0,60.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kiambu,Wangige_Market,2022-10-06,2022,10,2022-10,40,2022-40,1500.0,100.0,71.11,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2022-10-06,2022,10,2022-10,40,2022-40,2500.0,80.0,70.0,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2022-10-06,2022,10,2022-10,40,2022-40,0.0,86.51,66.67,Kg
Dry_White_Maize,Dry_Maize,White_Maize,Nairobi,Nyamakima_Market,2022-10-06,2022,10,2022-10,40,2022-40,3600.0,80.0,66.67,Kg
