County,Date,Agri_WholeSale,Commodity_Classification,Year_Week,Week_of_Year,Market,Year,Month,Year_Month,Supply_Volume,Retail_Price,Kamis_WholeSale,Unit
Kirinyaga,2024-06-10,33.33,Dry_White_Maize,2024-23,24,Makutano_Kirinyaga_Market,2024,6,2024-06,6500.0,40.0,33.33,Kg
Kirinyaga,2024-06-10,33.33,Dry_White_Maize,2024-23,24,Ngurubani_Market,2024,6,2024-06,8500.0,40.0,33.33,Kg
Kirinyaga,2024-06-10,33.33,Dry_White_Maize,2024-23,24,Makutano_Kirinyaga_Market,2024,6,2024-06,8000.0,40.0,33.33,Kg
Kirinyaga,2024-06-20,33.33,Dry_White_Maize,2024-24,25,Kutus_Market,2024,6,2024-06,0.0,40.0,35.0,Kg
Kirinyaga,2024-06-20,33.33,Dry_White_Maize,2024-24,25,Ngurubani_Market,2024,6,2024-06,7500.0,40.0,33.33,Kg
Kirinyaga,2024-06-20,33.33,Dry_White_Maize,2024-24,25,Kerugoya_Market,2024,6,2024-06,4500.0,65.0,45.0,Kg
Kirinyaga,2024-06-20,33.33,Dry_White_Maize,2024-24,25,Makutano_Kirinyaga_Market,2024,6,2024-06,9000.0,40.0,33.33,Kg
Kirinyaga,2024-06-20,33.33,Dry_White_Maize,2024-24,25,Ngurubani_Market,2024,6,2024-06,8200.0,40.0,33.33,Kg
Kirinyaga,2024-06-20,33.33,Dry_White_Maize,2024-24,25,Kerugoya_Market,2024,6,2024-06,4500.0,65.0,45.0,Kg
Kirinyaga,2024-06-20,33.33,Dry_White_Maize,2024-24,25,Makutano_Kirinyaga_Market,2024,6,2024-06,4500.0,40.0,33.33,Kg
Kirinyaga,2024-07-15,34.44,Dry_White_Maize,2024-28,29,Kutus_Market,2024,7,2024-07,2700.0,40.0,35.0,Kg
Kirinyaga,2024-07-15,34.44,Dry_White_Maize,2024-28,29,Kagio_Market,2024,7,2024-07,6150.0,65.0,50.0,Kg
Kirinyaga,2024-07-15,34.44,Dry_White_Maize,2024-28,29,Kerugoya_Market,2024,7,2024-07,4500.0,65.0,45.0,Kg
Kirinyaga,2024-07-15,34.44,Dry_White_Maize,2024-28,29,Ngurubani_Market,2024,7,2024-07,4500.0,40.0,33.33,Kg
Kirinyaga,2024-07-15,34.44,Dry_White_Maize,2024-28,29,Makutano_Kirinyaga_Market,2024,7,2024-07,7800.0,40.0,33.33,Kg
Kirinyaga,2024-07-15,34.44,Dry_White_Maize,2024-28,29,Makutano_Kirinyaga_Market,2024,7,2024-07,8500.0,40.0,33.33,Kg
Kirinyaga,2024-07-15,34.44,Dry_White_Maize,2024-28,29,Ngurubani_Market,2024,7,2024-07,8500.0,40.0,33.33,Kg
Kirinyaga,2024-07-29,33.33,Dry_White_Maize,2024-30,31,Kerugoya_Market,2024,7,2024-07,4500.0,60.0,35.0,Kg
Kirinyaga,2024-07-29,33.33,Dry_White_Maize,2024-30,31,Ngurubani_Market,2024,7,2024-07,8200.0,40.0,33.33,Kg
Kirinyaga,2024-07-29,33.33,Dry_White_Maize,2024-30,31,Kerugoya_Market,2024,8,2024-08,4500.0,55.0,35.0,Kg
Kirinyaga,2024-07-29,33.33,Dry_White_Maize,2024-30,31,Makutano_Kirinyaga_Market,2024,8,2024-08,8200.0,40.0,32.22,Kg
Kirinyaga,2024-07-29,33.33,Dry_White_Maize,2024-30,31,Makutano_Kirinyaga_Market,2024,8,2024-08,8200.0,40.0,33.33,Kg
Kirinyaga,2024-07-29,33.33,Dry_White_Maize,2024-30,31,Ngurubani_Market,2024,8,2024-08,8000.0,40.0,33.33,Kg
Kirinyaga,2024-07-29,35.56,Dry_White_Maize,2024-30,31,Kerugoya_Market,2024,7,2024-07,4500.0,60.0,35.0,Kg
Kirinyaga,2024-07-29,35.56,Dry_White_Maize,2024-30,31,Ngurubani_Market,2024,7,2024-07,8200.0,40.0,33.33,Kg
Kirinyaga,2024-07-29,35.56,Dry_White_Maize,2024-30,31,Kerugoya_Market,2024,8,2024-08,4500.0,55.0,35.0,Kg
Kirinyaga,2024-07-29,35.56,Dry_White_Maize,2024-30,31,Makutano_Kirinyaga_Market,2024,8,2024-08,8200.0,40.0,32.22,Kg
Kirinyaga,2024-07-29,35.56,Dry_White_Maize,2024-30,31,Makutano_Kirinyaga_Market,2024,8,2024-08,8200.0,40.0,33.33,Kg
Kirinyaga,2024-07-29,35.56,Dry_White_Maize,2024-30,31,Ngurubani_Market,2024,8,2024-08,8000.0,40.0,33.33,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Kangemi_Market,2023,10,2023-10,5000.0,80.0,57.78,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-03,50.0,Dry_White_Maize,2023-40,40,Kangemi_Market,2023,10,2023-10,5000.0,80.0,50.0,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Kangemi_Market,2023,10,2023-10,5000.0,80.0,57.78,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-04,50.0,Dry_White_Maize,2023-40,40,Kangemi_Market,2023,10,2023-10,5000.0,80.0,50.0,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Kangemi_Market,2023,10,2023-10,5000.0,80.0,57.78,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Nyamakima_Market,2023,10,2023-10,5000.0,100.0,58.89,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Gikomba_Market,2023,10,2023-10,5000.0,90.0,72.22,Kg
Nairobi,2023-10-04,48.89,Dry_White_Maize,2023-40,40,Kangemi_Market,2023,10,2023-10,5000.0,80.0,50.0,Kg
Nairobi,2023-10-09,44.44,Dry_White_Maize,2023-41,41,Gikomba_Market,2023,10,2023-10,5050.0,90.0,66.67,Kg
Nairobi,2023-10-09,44.44,Dry_White_Maize,2023-41,41,Nyamakima_Market,2023,10,2023-10,5050.0,100.0,58.89,Kg
Nairobi,2023-10-09,44.44,Dry_White_Maize,2023-41,41,Kangemi_Market,2023,10,2023-10,5050.0,85.0,55.56,Kg
Nairobi,2023-10-09,44.44,Dry_White_Maize,2023-41,41,Kawangware_Market,2023,10,2023-10,5050.0,80.0,58.89,Kg
Nairobi,2023-10-09,44.44,Dry_White_Maize,2023-41,41,Gikomba_Market,2023,10,2023-10,5050.0,90.0,66.67,Kg
Nairobi,2023-10-09,44.44,Dry_White_Maize,2023-41,41,Kangemi_Market,2023,10,2023-10,5050.0,65.0,55.56,Kg
Nairobi,2023-10-09,44.44,Dry_White_Maize,2023-41,41,Nyamakima_Market,2023,10,2023-10,5050.0,90.0,58.89,Kg
Nairobi,2023-10-10,45.56,Dry_White_Maize,2023-41,41,Gikomba_Market,2023,10,2023-10,5050.0,90.0,66.67,Kg
Nairobi,2023-10-10,45.56,Dry_White_Maize,2023-41,41,Nyamakima_Market,2023,10,2023-10,5050.0,100.0,58.89,Kg
Nairobi,2023-10-10,45.56,Dry_White_Maize,2023-41,41,Kangemi_Market,2023,10,2023-10,5050.0,85.0,55.56,Kg
Nairobi,2023-10-10,45.56,Dry_White_Maize,2023-41,41,Kawangware_Market,2023,10,2023-10,5050.0,80.0,58.89,Kg
Nairobi,2023-10-10,45.56,Dry_White_Maize,2023-41,41,Gikomba_Market,2023,10,2023-10,5050.0,90.0,66.67,Kg
Nairobi,2023-10-10,45.56,Dry_White_Maize,2023-41,41,Kangemi_Market,2023,10,2023-10,5050.0,65.0,55.56,Kg
Nairobi,2023-10-10,45.56,Dry_White_Maize,2023-41,41,Nyamakima_Market,2023,10,2023-10,5050.0,90.0,58.89,Kg
Nairobi,2023-10-16,43.33,Dry_White_Maize,2023-42,42,Gikomba_Market,2023,10,2023-10,10000.0,85.0,66.67,Kg
Nairobi,2023-10-16,43.33,Dry_White_Maize,2023-42,42,Nyamakima_Market,2023,10,2023-10,10000.0,100.0,58.89,Kg
Nairobi,2023-10-16,43.33,Dry_White_Maize,2023-42,42,Nyamakima_Market,2023,10,2023-10,10000.0,100.0,58.89,Kg
Nairobi,2023-10-16,43.33,Dry_White_Maize,2023-42,42,Gikomba_Market,2023,10,2023-10,10000.0,85.0,72.22,Kg
Nairobi,2023-10-16,43.33,Dry_White_Maize,2023-42,42,Kawangware_Market,2023,10,2023-10,10000.0,80.0,62.78,Kg
Nairobi,2023-10-16,43.33,Dry_White_Maize,2023-42,42,Gikomba_Market,2023,10,2023-10,10000.0,80.0,72.22,Kg
Nairobi,2023-10-16,43.33,Dry_White_Maize,2023-42,42,Nyamakima_Market,2023,10,2023-10,10000.0,100.0,58.89,Kg
Nairobi,2023-10-16,47.78,Dry_White_Maize,2023-42,42,Gikomba_Market,2023,10,2023-10,10000.0,85.0,66.67,Kg
Nairobi,2023-10-16,47.78,Dry_White_Maize,2023-42,42,Nyamakima_Market,2023,10,2023-10,10000.0,100.0,58.89,Kg
Nairobi,2023-10-16,47.78,Dry_White_Maize,2023-42,42,Nyamakima_Market,2023,10,2023-10,10000.0,100.0,58.89,Kg
Nairobi,2023-10-16,47.78,Dry_White_Maize,2023-42,42,Gikomba_Market,2023,10,2023-10,10000.0,85.0,72.22,Kg
Nairobi,2023-10-16,47.78,Dry_White_Maize,2023-42,42,Kawangware_Market,2023,10,2023-10,10000.0,80.0,62.78,Kg
Nairobi,2023-10-16,47.78,Dry_White_Maize,2023-42,42,Gikomba_Market,2023,10,2023-10,10000.0,80.0,72.22,Kg
Nairobi,2023-10-16,47.78,Dry_White_Maize,2023-42,42,Nyamakima_Market,2023,10,2023-10,10000.0,100.0,58.89,Kg
Nairobi,2023-10-23,42.22,Dry_White_Maize,2023-43,43,Nyamakima_Market,2023,10,2023-10,5400.0,100.0,58.89,Kg
Nairobi,2023-10-23,42.22,Dry_White_Maize,2023-43,43,Gikomba_Market,2023,10,2023-10,5400.0,75.0,66.67,Kg
Nairobi,2023-10-23,42.22,Dry_White_Maize,2023-43,43,Kangemi_Market,2023,10,2023-10,5400.0,87.5,52.22,Kg
Nairobi,2023-10-23,42.22,Dry_White_Maize,2023-43,43,Nyamakima_Market,2023,10,2023-10,5400.0,100.0,58.89,Kg
Nairobi,2023-10-23,42.22,Dry_White_Maize,2023-43,43,Nyamakima_Market,2023,10,2023-10,5400.0,100.0,58.89,Kg
Nairobi,2023-10-23,42.22,Dry_White_Maize,2023-43,43,Gikomba_Market,2023,10,2023-10,5400.0,75.0,66.67,Kg
Nairobi,2023-10-23,42.22,Dry_White_Maize,2023-43,43,Gikomba_Market,2023,10,2023-10,5400.0,75.0,66.67,Kg
Nairobi,2023-10-23,42.22,Dry_White_Maize,2023-43,43,Kangemi_Market,2023,10,2023-10,5400.0,87.5,52.22,Kg
Nairobi,2023-10-24,42.22,Dry_White_Maize,2023-43,43,Nyamakima_Market,2023,10,2023-10,5400.0,100.0,58.89,Kg
Nairobi,2023-10-24,42.22,Dry_White_Maize,2023-43,43,Gikomba_Market,2023,10,2023-10,5400.0,75.0,66.67,Kg
Nairobi,2023-10-24,42.22,Dry_White_Maize,2023-43,43,Kangemi_Market,2023,10,2023-10,5400.0,87.5,52.22,Kg
Nairobi,2023-10-24,42.22,Dry_White_Maize,2023-43,43,Nyamakima_Market,2023,10,2023-10,5400.0,100.0,58.89,Kg
Nairobi,2023-10-24,42.22,Dry_White_Maize,2023-43,43,Nyamakima_Market,2023,10,2023-10,5400.0,100.0,58.89,Kg
Nairobi,2023-10-24,42.22,Dry_White_Maize,2023-43,43,Gikomba_Market,2023,10,2023-10,5400.0,75.0,66.67,Kg
Nairobi,2023-10-24,42.22,Dry_White_Maize,2023-43,43,Gikomba_Market,2023,10,2023-10,5400.0,75.0,66.67,Kg
Nairobi,2023-10-24,42.22,Dry_White_Maize,2023-43,43,Kangemi_Market,2023,10,2023-10,5400.0,87.5,52.22,Kg
Nairobi,2023-10-30,42.22,Dry_White_Maize,2023-44,44,Kangemi_Market,2023,11,2023-11,4500.0,50.0,52.22,Kg
Nairobi,2023-10-30,42.22,Dry_White_Maize,2023-44,44,Kangemi_Market,2023,11,2023-11,4500.0,50.0,52.22,Kg
Nairobi,2023-11-08,42.22,Dry_White_Maize,2023-45,45,Kangemi_Market,2023,11,2023-11,12000.0,160.0,52.22,Kg
Nairobi,2023-11-08,42.22,Dry_White_Maize,2023-45,45,Kangemi_Market,2023,11,2023-11,12000.0,110.0,52.22,Kg
Nairobi,2023-11-08,42.22,Dry_White_Maize,2023-45,45,Gikomba_Market,2023,11,2023-11,12000.0,80.0,66.67,Kg
Nairobi,2023-11-08,42.22,Dry_White_Maize,2023-45,45,Kangemi_Market,2023,11,2023-11,12000.0,60.0,52.22,Kg
Nairobi,2023-11-08,42.22,Dry_White_Maize,2023-45,45,Nyamakima_Market,2023,11,2023-11,12000.0,80.0,55.56,Kg
Nairobi,2023-11-08,42.22,Dry_White_Maize,2023-45,45,Gikomba_Market,2023,11,2023-11,12000.0,85.0,66.67,Kg
Nairobi,2023-11-08,42.22,Dry_White_Maize,2023-45,45,Gikomba_Market,2023,11,2023-11,12000.0,85.0,66.67,Kg
Nairobi,2023-11-08,42.22,Dry_White_Maize,2023-45,45,Nyamakima_Market,2023,11,2023-11,12000.0,80.0,55.56,Kg
Nairobi,2023-11-17,42.22,Dry_White_Maize,2023-46,46,Gikomba_Market,2023,11,2023-11,5000.0,80.0,66.67,Kg
Nairobi,2023-11-17,42.22,Dry_White_Maize,2023-46,46,Kangemi_Market,2023,11,2023-11,5000.0,65.0,50.0,Kg
Nairobi,2023-11-17,42.22,Dry_White_Maize,2023-46,46,Kangemi_Market,2023,11,2023-11,5000.0,65.0,50.0,Kg
Nairobi,2023-11-17,42.22,Dry_White_Maize,2023-46,46,Gikomba_Market,2023,11,2023-11,5000.0,85.0,66.67,Kg
Nairobi,2023-11-17,42.22,Dry_White_Maize,2023-46,46,Nyamakima_Market,2023,11,2023-11,5000.0,80.0,55.56,Kg
Nairobi,2023-11-17,42.22,Dry_White_Maize,2023-46,46,Gikomba_Market,2023,11,2023-11,5000.0,75.0,66.67,Kg
Nairobi,2023-11-17,42.22,Dry_White_Maize,2023-46,46,Kangemi_Market,2023,11,2023-11,5000.0,65.0,50.0,Kg
Nairobi,2023-11-27,43.33,Dry_White_Maize,2023-48,48,Gikomba_Market,2023,11,2023-11,6500.0,65.0,55.56,Kg
Nairobi,2023-11-27,43.33,Dry_White_Maize,2023-48,48,Nyamakima_Market,2023,11,2023-11,6500.0,80.0,55.56,Kg
Nairobi,2023-11-27,43.33,Dry_White_Maize,2023-48,48,Kangemi_Market,2023,11,2023-11,6500.0,65.0,50.0,Kg
Nairobi,2023-11-27,43.33,Dry_White_Maize,2023-48,48,Kawangware_Market,2023,11,2023-11,6500.0,80.0,58.89,Kg
Nairobi,2023-11-27,43.33,Dry_White_Maize,2023-48,48,Nyamakima_Market,2023,11,2023-11,6500.0,80.0,55.56,Kg
Nairobi,2023-11-27,43.33,Dry_White_Maize,2023-48,48,Kangemi_Market,2023,11,2023-11,6500.0,65.0,50.0,Kg
Nairobi,2023-11-27,43.33,Dry_White_Maize,2023-48,48,Nyamakima_Market,2023,11,2023-11,6500.0,80.0,55.56,Kg
Nairobi,2023-11-27,43.33,Dry_White_Maize,2023-48,48,Gikomba_Market,2023,11,2023-11,6500.0,80.0,55.56,Kg
Nairobi,2023-12-04,42.78,Dry_White_Maize,2023-49,49,Gikomba_Market,2023,12,2023-12,5400.0,80.0,61.11,Kg
Nairobi,2023-12-04,42.78,Dry_White_Maize,2023-49,49,Nyamakima_Market,2023,12,2023-12,5400.0,80.0,55.56,Kg
Nairobi,2023-12-04,42.78,Dry_White_Maize,2023-49,49,Nyamakima_Market,2023,12,2023-12,5400.0,80.0,55.56,Kg
Nairobi,2023-12-04,42.78,Dry_White_Maize,2023-49,49,Nyamakima_Market,2023,12,2023-12,5400.0,80.0,55.56,Kg
Nairobi,2023-12-04,42.78,Dry_White_Maize,2023-49,49,Gikomba_Market,2023,12,2023-12,5400.0,80.0,55.56,Kg
Nairobi,2023-12-04,42.78,Dry_White_Maize,2023-49,49,Nyamakima_Market,2023,12,2023-12,5400.0,50.0,55.56,Kg
Nairobi,2023-12-04,43.33,Dry_White_Maize,2023-49,49,Gikomba_Market,2023,12,2023-12,5400.0,80.0,61.11,Kg
Nairobi,2023-12-04,43.33,Dry_White_Maize,2023-49,49,Nyamakima_Market,2023,12,2023-12,5400.0,80.0,55.56,Kg
Nairobi,2023-12-04,43.33,Dry_White_Maize,2023-49,49,Nyamakima_Market,2023,12,2023-12,5400.0,80.0,55.56,Kg
Nairobi,2023-12-04,43.33,Dry_White_Maize,2023-49,49,Nyamakima_Market,2023,12,2023-12,5400.0,80.0,55.56,Kg
Nairobi,2023-12-04,43.33,Dry_White_Maize,2023-49,49,Gikomba_Market,2023,12,2023-12,5400.0,80.0,55.56,Kg
Nairobi,2023-12-04,43.33,Dry_White_Maize,2023-49,49,Nyamakima_Market,2023,12,2023-12,5400.0,50.0,55.56,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Gikomba_Market,2023,12,2023-12,5450.0,80.0,61.11,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Kangemi_Market,2023,12,2023-12,5450.0,60.0,50.0,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Gikomba_Market,2023,12,2023-12,5450.0,75.0,66.67,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Nyamakima_Market,2023,12,2023-12,5450.0,80.0,55.56,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Kawangware_Market,2023,12,2023-12,5450.0,75.0,66.67,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Kawangware_Market,2023,12,2023-12,5450.0,75.0,66.67,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Gikomba_Market,2023,12,2023-12,5450.0,75.0,66.67,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Kangemi_Market,2023,12,2023-12,5450.0,60.0,51.11,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Gikomba_Market,2023,12,2023-12,5450.0,80.0,61.11,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Kangemi_Market,2023,12,2023-12,5450.0,60.0,50.0,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Gikomba_Market,2023,12,2023-12,5450.0,75.0,66.67,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Nyamakima_Market,2023,12,2023-12,5450.0,80.0,55.56,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Kawangware_Market,2023,12,2023-12,5450.0,75.0,66.67,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Kawangware_Market,2023,12,2023-12,5450.0,75.0,66.67,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Gikomba_Market,2023,12,2023-12,5450.0,75.0,66.67,Kg
Nairobi,2023-12-15,43.33,Dry_White_Maize,2023-50,50,Kangemi_Market,2023,12,2023-12,5450.0,60.0,51.11,Kg
Nairobi,2024-01-03,45.56,Dry_White_Maize,2024-00,1,Gikomba_Market,2024,1,2024-01,15000.0,75.0,64.44,Kg
Nairobi,2024-01-03,45.56,Dry_White_Maize,2024-00,1,Kangemi_Market,2024,1,2024-01,15000.0,75.0,46.67,Kg
Nairobi,2024-01-03,45.56,Dry_White_Maize,2024-00,1,Gikomba_Market,2024,1,2024-01,15000.0,75.0,64.44,Kg
Nairobi,2024-01-03,45.56,Dry_White_Maize,2024-00,1,Kangemi_Market,2024,1,2024-01,15000.0,75.0,46.67,Kg
Nairobi,2024-01-16,45.56,Dry_White_Maize,2024-02,3,Gikomba_Market,2024,1,2024-01,20000.0,80.0,66.67,Kg
Nairobi,2024-01-16,45.56,Dry_White_Maize,2024-02,3,Nyamakima_Market,2024,1,2024-01,20000.0,80.0,52.22,Kg
Nairobi,2024-01-16,45.56,Dry_White_Maize,2024-02,3,Kangemi_Market,2024,1,2024-01,20000.0,80.0,50.0,Kg
Nairobi,2024-01-16,45.56,Dry_White_Maize,2024-02,3,Nyamakima_Market,2024,1,2024-01,20000.0,80.0,52.22,Kg
Nairobi,2024-01-16,45.56,Dry_White_Maize,2024-02,3,Kangemi_Market,2024,1,2024-01,20000.0,80.0,51.11,Kg
Nairobi,2024-01-16,45.56,Dry_White_Maize,2024-02,3,Nyamakima_Market,2024,1,2024-01,20000.0,80.0,52.22,Kg
Nairobi,2024-01-16,45.56,Dry_White_Maize,2024-02,3,Gikomba_Market,2024,1,2024-01,20000.0,85.0,66.67,Kg
Nairobi,2024-01-16,45.56,Dry_White_Maize,2024-02,3,Gikomba_Market,2024,1,2024-01,20000.0,75.0,66.67,Kg
Nairobi,2024-01-16,46.11,Dry_White_Maize,2024-02,3,Gikomba_Market,2024,1,2024-01,20000.0,80.0,66.67,Kg
Nairobi,2024-01-16,46.11,Dry_White_Maize,2024-02,3,Nyamakima_Market,2024,1,2024-01,20000.0,80.0,52.22,Kg
Nairobi,2024-01-16,46.11,Dry_White_Maize,2024-02,3,Kangemi_Market,2024,1,2024-01,20000.0,80.0,50.0,Kg
Nairobi,2024-01-16,46.11,Dry_White_Maize,2024-02,3,Nyamakima_Market,2024,1,2024-01,20000.0,80.0,52.22,Kg
Nairobi,2024-01-16,46.11,Dry_White_Maize,2024-02,3,Kangemi_Market,2024,1,2024-01,20000.0,80.0,51.11,Kg
Nairobi,2024-01-16,46.11,Dry_White_Maize,2024-02,3,Nyamakima_Market,2024,1,2024-01,20000.0,80.0,52.22,Kg
Nairobi,2024-01-16,46.11,Dry_White_Maize,2024-02,3,Gikomba_Market,2024,1,2024-01,20000.0,85.0,66.67,Kg
Nairobi,2024-01-16,46.11,Dry_White_Maize,2024-02,3,Gikomba_Market,2024,1,2024-01,20000.0,75.0,66.67,Kg
Nairobi,2024-01-18,46.37,Dry_White_Maize,2024-02,3,Gikomba_Market,2024,1,2024-01,20000.0,80.0,66.67,Kg
Nairobi,2024-01-18,46.37,Dry_White_Maize,2024-02,3,Nyamakima_Market,2024,1,2024-01,20000.0,80.0,52.22,Kg
Nairobi,2024-01-18,46.37,Dry_White_Maize,2024-02,3,Kangemi_Market,2024,1,2024-01,20000.0,80.0,50.0,Kg
Nairobi,2024-01-18,46.37,Dry_White_Maize,2024-02,3,Nyamakima_Market,2024,1,2024-01,20000.0,80.0,52.22,Kg
Nairobi,2024-01-18,46.37,Dry_White_Maize,2024-02,3,Kangemi_Market,2024,1,2024-01,20000.0,80.0,51.11,Kg
Nairobi,2024-01-18,46.37,Dry_White_Maize,2024-02,3,Nyamakima_Market,2024,1,2024-01,20000.0,80.0,52.22,Kg
Nairobi,2024-01-18,46.37,Dry_White_Maize,2024-02,3,Gikomba_Market,2024,1,2024-01,20000.0,85.0,66.67,Kg
Nairobi,2024-01-18,46.37,Dry_White_Maize,2024-02,3,Gikomba_Market,2024,1,2024-01,20000.0,75.0,66.67,Kg
Nairobi,2024-01-23,45.56,Dry_White_Maize,2024-03,4,Gikomba_Market,2024,1,2024-01,6000.0,75.0,66.67,Kg
Nairobi,2024-01-23,45.56,Dry_White_Maize,2024-03,4,Nyamakima_Market,2024,1,2024-01,6000.0,80.0,52.22,Kg
Nairobi,2024-01-23,45.56,Dry_White_Maize,2024-03,4,Nyamakima_Market,2024,1,2024-01,6000.0,80.0,52.22,Kg
Nairobi,2024-01-23,45.56,Dry_White_Maize,2024-03,4,Nyamakima_Market,2024,1,2024-01,6000.0,80.0,52.22,Kg
Nairobi,2024-01-23,45.56,Dry_White_Maize,2024-03,4,Gikomba_Market,2024,1,2024-01,8500.0,75.0,66.67,Kg
Nairobi,2024-01-23,45.56,Dry_White_Maize,2024-03,4,Nyamakima_Market,2024,1,2024-01,6000.0,80.0,52.22,Kg
Nairobi,2024-01-23,45.56,Dry_White_Maize,2024-03,4,Gikomba_Market,2024,1,2024-01,3500.0,80.0,61.11,Kg
Nairobi,2024-01-23,46.11,Dry_White_Maize,2024-03,4,Gikomba_Market,2024,1,2024-01,6000.0,75.0,66.67,Kg
Nairobi,2024-01-23,46.11,Dry_White_Maize,2024-03,4,Nyamakima_Market,2024,1,2024-01,6000.0,80.0,52.22,Kg
Nairobi,2024-01-23,46.11,Dry_White_Maize,2024-03,4,Nyamakima_Market,2024,1,2024-01,6000.0,80.0,52.22,Kg
Nairobi,2024-01-23,46.11,Dry_White_Maize,2024-03,4,Nyamakima_Market,2024,1,2024-01,6000.0,80.0,52.22,Kg
