Commodity_Classification_kamis,Commodity,Classification,County,Market,Date,Year,Month,Year_Month,WeekofYear,Year_Week,SupplyVolume,Retail,Wholesale_kamis,Commodity_Classification_agribora,Wholesale_agribora
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-03-17,2023,3,2023-03,11,2023-11,4500.0,100.0,75.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-03-17,2023,3,2023-03,11,2023-11,6000.0,80.0,62.22,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-03-18,2023,3,2023-03,11,2023-11,5000.0,90.0,64.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-03-20,2023,3,2023-03,12,2023-12,0.0,75.0,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-03-21,2023,3,2023-03,12,2023-12,6000.0,80.0,61.11,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-03-21,2023,3,2023-03,12,2023-12,4500.0,100.0,75.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-03-22,2023,3,2023-03,12,2023-12,3500.0,90.0,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-03-23,2023,3,2023-03,12,2023-12,0.0,78.6,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-03-24,2023,3,2023-03,12,2023-12,7000.0,80.0,64.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-03-25,2023,3,2023-03,12,2023-12,2800.0,100.0,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-03-27,2023,3,2023-03,13,2023-13,3500.0,100.0,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-03-27,2023,3,2023-03,13,2023-13,0.0,70.0,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-03-28,2023,3,2023-03,13,2023-13,6000.0,80.0,64.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-03-28,2023,3,2023-03,13,2023-13,4500.0,100.0,75.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-03-29,2023,3,2023-03,13,2023-13,3500.0,90.0,64.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-03-30,2023,3,2023-03,13,2023-13,3500.0,100.0,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-03-30,2023,3,2023-03,13,2023-13,0.0,77.59,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-03-31,2023,3,2023-03,13,2023-13,3500.0,90.0,64.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-03-31,2023,3,2023-03,13,2023-13,6000.0,85.0,64.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-04-03,2023,4,2023-04,14,2023-14,0.0,81.45,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-04-04,2023,4,2023-04,14,2023-14,6000.0,85.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-04-06,2023,4,2023-04,14,2023-14,0.0,78.95,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-04-07,2023,4,2023-04,14,2023-14,6000.0,80.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-04-10,2023,4,2023-04,15,2023-15,0.0,80.36,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-04-11,2023,4,2023-04,15,2023-15,5000.0,80.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-04-13,2023,4,2023-04,15,2023-15,4500.0,80.57,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-04-13,2023,4,2023-04,15,2023-15,4000.0,90.0,65.555,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-04-14,2023,4,2023-04,15,2023-15,9000.0,80.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-04-15,2023,4,2023-04,15,2023-15,0.0,80.0,65.555,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-04-17,2023,4,2023-04,16,2023-16,0.0,79.47,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-04-18,2023,4,2023-04,16,2023-16,6000.0,80.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-04-19,2023,4,2023-04,16,2023-16,3000.0,85.0,62.22,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-04-20,2023,4,2023-04,16,2023-16,0.0,81.41,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-04-21,2023,4,2023-04,16,2023-16,6000.0,80.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-04-24,2023,4,2023-04,17,2023-17,3600.0,80.32,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-04-26,2023,4,2023-04,17,2023-17,5000.0,80.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-04-27,2023,4,2023-04,17,2023-17,1800.0,82.57,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-04-28,2023,4,2023-04,17,2023-17,4000.0,90.0,70.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-04-29,2023,4,2023-04,17,2023-17,4000.0,80.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-04-29,2023,4,2023-04,17,2023-17,6500.0,80.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-05-01,2023,5,2023-05,18,2023-18,4000.0,80.0,61.11,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-01,2023,5,2023-05,18,2023-18,3600.0,81.45,66.67,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-02,2023,5,2023-05,18,2023-18,6000.0,80.0,64.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-04,2023,5,2023-05,18,2023-18,2070.0,74.69,67.78,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-05,2023,5,2023-05,18,2023-18,5000.0,80.0,61.11,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-06,2023,5,2023-05,18,2023-18,4000.0,75.0,61.11,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-08,2023,5,2023-05,19,2023-19,4500.0,85.11,70.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-05-08,2023,5,2023-05,19,2023-19,4000.0,80.0,61.11,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-05-09,2023,5,2023-05,19,2023-19,4000.0,100.0,70.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-09,2023,5,2023-05,19,2023-19,6000.0,80.0,62.22,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-10,2023,5,2023-05,19,2023-19,3000.0,170.0,63.33,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-11,2023,5,2023-05,19,2023-19,0.0,84.03,72.22,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-05-12,2023,5,2023-05,19,2023-19,4000.0,100.0,70.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-13,2023,5,2023-05,19,2023-19,4000.0,90.0,63.33,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-13,2023,5,2023-05,19,2023-19,6000.0,80.0,60.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-05-15,2023,5,2023-05,20,2023-20,4500.0,100.0,61.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-15,2023,5,2023-05,20,2023-20,0.0,90.5,72.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-16,2023,5,2023-05,20,2023-20,6000.0,80.0,61.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-17,2023,5,2023-05,20,2023-20,4000.0,80.0,61.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-18,2023,5,2023-05,20,2023-20,0.0,87.34,72.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-19,2023,5,2023-05,20,2023-20,6000.0,80.0,61.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-19,2023,5,2023-05,20,2023-20,5000.0,80.0,61.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-05-22,2023,5,2023-05,21,2023-21,4500.0,100.0,75.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-22,2023,5,2023-05,21,2023-21,0.0,80.0,72.22,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-24,2023,5,2023-05,21,2023-21,2500.0,80.0,60.56,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-24,2023,5,2023-05,21,2023-21,5500.0,80.0,58.89,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-25,2023,5,2023-05,21,2023-21,0.0,84.75,72.22,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-05-26,2023,5,2023-05,21,2023-21,4000.0,100.0,75.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-26,2023,5,2023-05,21,2023-21,3000.0,80.0,61.11,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-26,2023,5,2023-05,21,2023-21,5000.0,80.0,60.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-05-29,2023,5,2023-05,22,2023-22,0.0,89.69,74.44,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-05-31,2023,5,2023-05,22,2023-22,2100.0,75.0,58.89,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-05-31,2023,5,2023-05,22,2023-22,5000.0,80.0,60.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-02,2023,6,2023-06,22,2023-22,4000.0,100.0,70.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-02,2023,6,2023-06,22,2023-22,6500.0,80.0,61.11,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-06-02,2023,6,2023-06,22,2023-22,3100.0,75.0,60.0,Dry_White_Maize,35.56
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-06-05,2023,6,2023-06,23,2023-23,4000.0,100.0,61.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-05,2023,6,2023-06,23,2023-23,0.0,87.72,72.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-06,2023,6,2023-06,23,2023-23,4000.0,100.0,75.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-06,2023,6,2023-06,23,2023-23,6000.0,75.0,55.56,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-08,2023,6,2023-06,23,2023-23,0.0,84.03,72.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-06-08,2023,6,2023-06,23,2023-23,4000.0,100.0,62.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-09,2023,6,2023-06,23,2023-23,5500.0,80.0,66.67,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-09,2023,6,2023-06,23,2023-23,4000.0,100.0,75.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-06-10,2023,6,2023-06,23,2023-23,3000.0,85.0,65.56,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-12,2023,6,2023-06,24,2023-24,4200.0,100.0,75.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-12,2023,6,2023-06,24,2023-24,0.0,86.21,73.33,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-13,2023,6,2023-06,24,2023-24,5000.0,80.0,64.44,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-06-14,2023,6,2023-06,24,2023-24,2000.0,80.0,68.89,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-15,2023,6,2023-06,24,2023-24,0.0,90.91,72.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-16,2023,6,2023-06,24,2023-24,6000.0,80.0,71.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-16,2023,6,2023-06,24,2023-24,4000.0,100.0,70.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-06-16,2023,6,2023-06,24,2023-24,2500.0,80.0,70.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-19,2023,6,2023-06,25,2023-25,0.0,95.69,72.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-20,2023,6,2023-06,25,2023-25,5000.0,80.0,71.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-06-21,2023,6,2023-06,25,2023-25,2500.0,75.0,70.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-22,2023,6,2023-06,25,2023-25,4000.0,100.0,75.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-22,2023,6,2023-06,25,2023-25,0.0,90.91,72.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-23,2023,6,2023-06,25,2023-25,6000.0,80.0,70.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-06-24,2023,6,2023-06,25,2023-25,2000.0,75.0,70.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-06-26,2023,6,2023-06,26,2023-26,3250.0,100.0,61.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-26,2023,6,2023-06,26,2023-26,0.0,90.5,72.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-06-27,2023,6,2023-06,26,2023-26,6000.0,75.0,71.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-06-29,2023,6,2023-06,26,2023-26,3250.0,100.0,62.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-06-29,2023,6,2023-06,26,2023-26,0.0,89.69,72.22,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-06-30,2023,6,2023-06,26,2023-26,4000.0,100.0,70.0,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-01,2023,7,2023-07,26,2023-26,5000.0,80.0,71.11,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-07-01,2023,7,2023-07,26,2023-26,2500.0,75.0,68.89,Dry_White_Maize,33.33
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-07-03,2023,7,2023-07,27,2023-27,1800.0,88.5,70.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-07-04,2023,7,2023-07,27,2023-27,4000.0,90.0,70.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-07-05,2023,7,2023-07,27,2023-27,2500.0,75.0,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-07-05,2023,7,2023-07,27,2023-27,3500.0,50.0,40.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-05,2023,7,2023-07,27,2023-27,5000.0,75.0,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-07-06,2023,7,2023-07,27,2023-27,3750.0,100.0,61.11,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-07,2023,7,2023-07,27,2023-27,5000.0,80.0,72.22,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-07-10,2023,7,2023-07,28,2023-28,0.0,86.96,78.26,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-07-10,2023,7,2023-07,28,2023-28,4000.0,100.0,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-07-11,2023,7,2023-07,28,2023-28,4500.0,100.0,75.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-11,2023,7,2023-07,28,2023-28,4000.0,60.0,55.56,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-07-13,2023,7,2023-07,28,2023-28,0.0,88.5,72.22,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-07-13,2023,7,2023-07,28,2023-28,4000.0,100.0,61.11,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-07-13,2023,7,2023-07,28,2023-28,4000.0,70.0,64.44,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-07-14,2023,7,2023-07,28,2023-28,4000.0,70.0,61.11,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-15,2023,7,2023-07,28,2023-28,4500.0,70.0,61.11,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-07-17,2023,7,2023-07,29,2023-29,0.0,82.57,66.67,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-07-17,2023,7,2023-07,29,2023-29,3500.0,100.0,62.22,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-07-18,2023,7,2023-07,29,2023-29,4500.0,100.0,75.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-18,2023,7,2023-07,29,2023-29,5000.0,70.0,55.56,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-07-19,2023,7,2023-07,29,2023-29,3000.0,70.0,55.56,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-07-20,2023,7,2023-07,29,2023-29,4000.0,90.0,70.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-07-20,2023,7,2023-07,29,2023-29,0.0,72.73,61.11,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-21,2023,7,2023-07,29,2023-29,4000.0,65.0,50.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-07-21,2023,7,2023-07,29,2023-29,2500.0,60.0,50.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-26,2023,7,2023-07,30,2023-30,5000.0,70.0,50.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-26,2023,7,2023-07,30,2023-30,5000.0,70.0,50.0,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-07-27,2023,7,2023-07,30,2023-30,4500.0,80.0,55.56,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-07-27,2023,7,2023-07,30,2023-30,1800.0,75.89,55.56,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-07-27,2023,7,2023-07,30,2023-30,5000.0,60.0,47.78,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-07-28,2023,7,2023-07,30,2023-30,4500.0,60.0,47.78,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-07-29,2023,7,2023-07,30,2023-30,4000.0,75.0,47.78,Dry_White_Maize,34.44
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-07-31,2023,7,2023-07,31,2023-31,4500.0,85.0,55.56,Dry_White_Maize,34.445
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-07-31,2023,7,2023-07,31,2023-31,1800.0,67.26,55.56,Dry_White_Maize,34.445
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-08-01,2023,8,2023-08,31,2023-31,6000.0,75.0,62.22,Dry_White_Maize,34.445
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Makutano_Kirinyaga_Market,2023-08-02,2023,8,2023-08,31,2023-31,3000.0,70.0,50.0,Dry_White_Maize,34.445
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kutus_Market,2023-08-03,2023,8,2023-08,31,2023-31,0.0,76.92,68.38,Dry_White_Maize,34.445
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kagio_Market,2023-08-03,2023,8,2023-08,31,2023-31,3500.0,100.0,62.22,Dry_White_Maize,34.445
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Kerugoya_Market,2023-08-04,2023,8,2023-08,31,2023-31,4000.0,85.0,55.56,Dry_White_Maize,34.445
Dry_White_Maize,Dry_Maize,White_Maize,Kirinyaga,Ngurubani_Market,2023-08-04,2023,8,2023-08,31,2023-31,4000.0,70.0,55.56,Dry_White_Maize,34.445
